STATION,STNAME,SHORTNAME,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION,CATCHAREA
409213,MURRAY RIVER @ PIANGIL,MURRAY @ PIANGIL,54,712500.000,6118600.000,AMG66,-35.052851940,143.329995400,AGD66,1,.000,1,N,N,0,1967-01-01,1980-07-03,408,.00000
409214,MURRAY RIVER @ PENTAL ISLAND PUMPS,MURRAY @ PENTAL IS.,54,751017.600,6076458.100,UTM,-35.423564000,143.764787000,WGS84,9,77.000,9,Y,N,1,1968-10-01,NULL,407,.00000
409215,MURRAY RIVER @ BARMAH,MURRAY @ BARMAH,55,316261.000,6012162.000,UTM,-36.017605910,144.961034400,WGS84,9,.000,1,Y,N,1,1922-07-01,NULL,405,.00000
409216,MURRAY RIVER @ YARRAWONGA WEIR (HEAD GAUGE),MURRAY @ YARRAWONGA,55,409939.000,6014581.000,UTM,-36.008915780,146.000612800,WGS84,9,129.000,9,Y,Y,1,1938-05-01,NULL,404,27298.00000
409217,MURRAY RIVER @ COBRAM,MURRAY @ COBRAM,55,379865.000,6024663.000,UTM,-35.914851550,145.668529300,WGS84,9,.000,1,n,y,1,1966-12-07,NULL,404,.00000
409221,MURRAY RIVER @ LOWER MOIRA,MURRAY @ MOIRA,55,316900.000,6005300.000,NULL,-36.079553890,144.966531300,NULL,1,.000,1,N,N,0,1978-04-26,1996-01-09,405,.00000
409222,MURRAY RIVER @ D/S CAMPASPE R (PIANTA ROAD),MURRAY DS CAMPASPE,55,291461.000,6003094.000,UTM,-36.094301520,144.683623100,WGS84,9,.000,1,Y,N,1,1992-06-25,NULL,406,.00000
409224,EDWARD RIVER @ TAYLORS BRIDGE,EDWARD R @ TAYLOR BR,55,314100.000,6043300.000,NULL,-35.736634500,144.944331800,GDA94,1,.000,1,Y,N,1,1996-08-02,NULL,404,.00000
409225,TOWRONG CREEK @ TOCUMWAL ROAD,TOWRONG C TOC'WAL RD,55,327500.000,6037500.000,NULL,-35.791339890,145.091182900,AGD66,1,.000,1,Y,N,1,1996-08-01,NULL,404,.00000
409226,TOUPNA CREEK @ MURPHYS CROSSING,TOUPNA CK @ MURPHYS,55,334000.000,6034800.000,NULL,-35.816791280,145.162515000,AGD66,1,.000,1,Y,N,1,1996-12-16,NULL,404,.00000
409227,MARY ADA CREEK @ MARY ADA REGULATOR,MARY ADA CREEK,55,330800.000,6034300.000,ANG,-35.820750360,145.127004600,AGD66,1,.000,1,N,N,0,1996-12-16,1999-04-01,404,.00000
409228,SAINT HELENA SWAMP @ V-BLOCK,SAINT HELENA SWAMP,55,316400.000,6039400.000,AMG66,-35.772207610,144.968857500,AGD66,1,.000,1,Y,N,1,1996-05-22,NULL,404,.00000
409229,WILD DOG CREEK @ DOUGLAS SWAMP,WILD DOG CK,55,319700.000,6032900.000,NULL,-35.831388280,145.003879600,AGD66,1,.000,1,Y,N,1,1996-12-17,NULL,404,.00000
409230,REED BEDS SWAMP @ GULPA CREEK ROAD,REED BEDS SWAMP,55,314500.000,6032300.000,NULL,-35.835824720,144.946203200,AGD66,1,.000,1,Y,N,1,1996-07-31,NULL,404,.00000
409232,MOIRA CREEK @ MOIRA LAKE,MOIRA CK @ MOIRA LK,55,315200.000,6019000.000,NULL,-35.955793830,144.950861600,NULL,1,.000,1,Y,N,1,1996-07-31,NULL,404,.00000
409234,MURRAY RIVER @ GOODNIGHT PUMPS,MURRAY @ GOODNIGHT P,54,711800.000,6129200.000,NULL,-34.957493280,143.319626900,NULL,1,.000,1,N,N,0,1997-05-01,1999-06-15,408,.00000
409235,MURRAY RIVER @ PIAMBIE PUMPS,MURRAY @PIAMBIE PUMP,54,713900.000,6131600.000,NULL,-34.935428140,143.341993800,NULL,1,.000,1,N,N,0,1997-05-01,1999-06-15,408,.00000
409236,MURRAY RIVER @ WHYERIE,MURRAY R @ WHYERIE,54,713000.000,6134200.000,NULL,-34.912191560,143.331483900,NULL,1,.000,1,N,N,0,1997-07-17,1999-06-15,408,.00000
409241,PARNE MILLO CREEK @ NYAH STATE FOREST GOLF COURSE (WQ),PARNE MILLO CK (WQ),54,715165.000,6109793.000,UTM,-35.131634870,143.361482000,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,408,NULL
409391,GULF CREEK @ GULF TRACK REGULATOR,GULF @ GULF TRACK,55,333068.300,6032027.900,MGA94,-35.841613890,145.151627800,GDA94,9,116.000,9,Y,N,1,1990-01-01,NULL,404,.00000
409392,GULF CREEK @ FOUR MILE TRACK,GULF @ FOUR MILE,55,328449.100,6028904.000,MGA94,-35.868966670,145.099833300,GDA94,9,106.000,9,Y,N,1,1990-05-21,NULL,404,.00000
409393,GULF CREEK @ LONG PLAIN TRACK -KEYS POINT,GULF @ KEYS POINT,55,326150.341,6027586.170,MGA94,-35.880436000,145.074097000,WGS84,1,.000,1,Y,N,1,1990-05-22,NULL,404,.00000
409394,SNAG CREEK @ GOWERS TRACK,SNAG @ GOWERS TRACK,55,323300.800,6027001.500,NULL,-35.885194440,145.042416700,NULL,1,.000,1,Y,N,1,1990-05-22,NULL,404,.00000
409395,SMITHS CREEK @ GOWERS TRACK,SMITHS @ GOWERS TRK,55,332200.000,6023898.500,NULL,-35.914722220,145.140305600,NULL,1,.000,1,Y,N,1,1990-05-22,NULL,404,.00000
409396,BUDGEE CREEK @ SAND RIDGE TRACK,BUDGEE @ SAND RIDGE,55,319773.000,6025820.000,UTM,-35.895196950,145.003087100,WGS84,9,.000,1,Y,N,1,1990-05-24,NULL,404,.00000
409397,LITTLE BUDGEE CREEK @ FORCING YARD TRACK,LITTLE BUDGEE CK,55,320000.000,6025800.000,NULL,-35.895418940,145.005596400,NULL,1,.000,1,Y,N,1,1990-05-24,NULL,404,.00000
409398,BUDGEE CREEK @ WAR PLAIN,BUDGEE CK WAR PLAIN,55,316646.000,6021250.000,UTM,-35.935793290,144.967405830,WGS84,9,.000,NULL,Y,N,1,1992-06-26,NULL,404,NULL
409399,LITTLE MURRAY RIVER @ LITTLE MURRAY WEIR,LITTLE MURRAY RIVER,54,737869.000,6078128.000,UTM,-35.411750490,143.619616200,WGS84,9,71.000,9,Y,N,1,1992-05-11,NULL,407,.00000
409600,LAKE MOODEMERE @ RUTHERGLEN,LAKE MOODEMERE,55,444665.000,6009869.000,UTM,-36.054042040,146.385623700,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,403,.00000
409602,HUT LAKE @ FORSHORE OFF SANDRIDGE TRACK,NULL,55,319505.300,6025281.500,MGA94,-35.900000000,145.000000000,WGS84,1,NULL,NULL,N,N,0,1993-05-12,1996-07-03,404,NULL
409604,WAR PLAIN SWAMP @ SOUTH-EASTERN SHORE,NULL,55,318077.300,6021553.100,MGA94,-35.933330000,144.983333000,WGS84,1,NULL,NULL,N,N,0,1993-05-12,1996-11-06,404,NULL
409606,RAT CASTLE CREEK @ SANDRIDGE TRACK,NULL,55,319581.000,6021583.700,MGA94,-35.933333000,145.000000000,WGS84,1,NULL,NULL,N,N,0,1993-05-12,1996-07-03,404,NULL
409607,LITTLE REEDY LAGOON @ EAST SHORE NEAR BRUCE TRACK,NULL,55,402318.500,6019192.400,MGA94,-35.966667000,145.916667000,WGS84,1,NULL,NULL,N,N,0,1993-05-13,1996-11-05,404,NULL
409608,BIG REEDY LAGOON @ SOUTHERN SHORE OFF REEDY'S TRACK,NULL,55,402150.000,6017341.700,MGA94,-35.983333000,145.914570000,WGS84,1,NULL,NULL,N,N,0,1993-05-13,1996-11-05,404,NULL
409700,YARRAWONGA MAIN CHANNEL @ MEAS. WEIR @ 8 MILE 38 CHAIN,YARRAWONGA @ 8 MILE,55,398544.436,6015928.894,UTM,-35.995716000,145.874391000,WGS84,9,.000,1,n,N,0,1940-01-01,2013-05-22,404,.00000
409701,NATIONAL CHANNEL @ D/S TORRUMBARRY HEADWORKS,NATIONAL D/S TORRUM.,55,275404.000,6013984.600,MGA94,-35.992627780,144.508508300,GDA94,9,92.000,9,Y,N,1,1998-08-28,NULL,407,.00000
409702,MURRAY VALLEY NO. 6 MAIN DRAIN @ OUTFALL,MURRAY VALLEY NO. 6,54,.000,.000,NULL,.000000000,.000000000,NULL,1,.000,1,N,N,0,1965-08-31,1974-03-20,404,.00000
409710,YARRAWONGA MAIN CHANNEL ESCAPE @ MURRAY VALLEY HIGHWAY,YARRAWONGA MAIN CH.,55,393947.000,6015573.000,UTM,-35.998418640,145.823355500,WGS84,9,.000,1,Y,N,1,1988-08-10,NULL,404,.00000
409711,MURRAY VALLEY DRAIN 3 OUTFALL @ SHEEPWASH CREEK,M-V DR 3 @ SHEEPWASH,55,364142.000,6032744.000,UTM,-35.839959140,145.495698100,WGS84,9,.000,1,Y,N,1,1990-05-30,NULL,404,.00000
409712,MURRAY VALLEY DRAIN 6 TAIL @ 2 KM NTH MURRAY VALLEY HW,M-V DRAIN 6 TAIL,55,349502.100,6024923.400,UTM,-35.908302770,145.332177770,WGS84,9,.000,1,Y,Y,1,1990-05-29,NULL,404,.00000
409722,YARRAWONGA MAIN CHANNEL 5 KM U/S 409700,YARRAWONGA MAIN CH,55,409749.800,6014133.700,MGA94,-36.013110000,145.998490000,GDA94,NULL,.000,NULL,N,N,1,2012-02-01,NULL,404,NULL
414200,MURRAY RIVER @ BELOW WAKOOL JUNCTION,MURRAY BELOW WAKOOL,54,714085.700,6141390.100,MGA94,-34.847180000,143.341520000,GDA94,1,.000,1,Y,Y,1,1929-07-01,NULL,414,.00000
414201,MURRAY RIVER @ BOUNDARY BEND,MURRAY BOUNDARY BEND,54,698694.000,6155887.000,UTM,-34.719669010,143.169862600,WGS84,9,59.000,9,Y,N,1,1955-05-15,NULL,414,.00000
414202,MURRAY RIVER @ MILDURA,MURRAY @ MILDURA,54,606924.000,6218578.961,NULL,-34.168146000,142.160097000,WGS84,1,.000,1,n,y,1,1864-09-29,NULL,414,.00000
414203,MURRAY RIVER @ EUSTON,MURRAY @ EUSTON,54,661224.000,6169867.000,UTM,-34.600259090,142.758193100,WGS84,9,63.000,9,Y,N,1,1930-01-01,NULL,414,.00000
414204,MURRAY RIVER @ RED CLIFFS,RED CLIFFS,54,613984.000,6204513.000,UTM,-34.294223000,142.238536600,WGS84,9,53.000,1,N,Y,1,1899-12-30,NULL,414,.00000
414205,MURRAY RIVER @ ROBINVALE,MURRAY @ ROBINVALE,54,665281.000,6169436.200,UTM,-34.603496690,142.802500630,WGS84,9,51.000,9,Y,N,1,1956-07-01,NULL,414,.00000
414206,MURRAY RIVER @ MERBEIN,MURRAY @ MERBEIN,54,599755.000,6218089.000,UTM,-34.173274530,142.082384300,WGS84,9,58.000,1,n,y,1,1956-09-01,NULL,414,.00000
414207,MURRAY RIVER @ COLIGNAN,MURRAY @ COLIGNAN,54,629068.000,6174050.000,UTM,-34.567094520,142.407210100,WGS84,9,56.000,9,Y,N,1,1960-06-01,NULL,414,.00000
414209,MURRAY RIVER @ LOCK 15 EUSTON (HEAD GAUGE),MURRAY @ LOCK 15,54,661371.000,6169930.000,UTM,-34.599668110,142.759783500,WGS84,9,.000,1,Y,N,1,1938-03-01,NULL,414,.00000
414210,MURRAY RIVER @ LOCK 11 MILDURA (HEAD GAUGE),MURRAY @ LOCK 11,54,606898.000,6218063.000,UTM,-34.172800980,142.159878600,WGS84,9,57.000,1,N,Y,1,1927-10-01,NULL,414,NULL
414211,MULLAROO CREEK @ LOCK 7 OFFTAKE,MULLAROO @ LOCK 7,54,522759.600,6229672.400,NULL,-34.073333330,141.246666700,NULL,1,.000,1,Y,y,1,1978-02-08,NULL,414,.00000
414212,LINDSAY RIVER @ MURRAY RIVER OFFTAKE,LINDSAY @ MURRAY,54,527505.000,6225421.000,UTM,-34.111561050,141.298230200,WGS84,9,.000,1,Y,N,1,1988-11-09,NULL,414,.00000
414213,LINDSAY RIVER @ U/S MULLAROO CREEK (BORE LINE),LINDSAY @ U/S MULARO,54,515066.000,6220880.000,UTM,-34.152768200,141.163436500,WGS84,9,.000,1,Y,N,1,1991-02-06,NULL,414,.00000
414214,MULLAROO CREEK @ U/S LINDSAY RIVER,MULLAROO U/S LINDSAY,54,512414.000,6224279.000,UTM,-34.122148700,141.134619000,WGS84,9,.000,1,Y,N,1,1899-12-30,NULL,414,.00000
414215,LINDSAY RIVER @ LINDSAY POINT,LINDSAY @ LINDSAY,54,501867.000,6228728.000,UTM,-34.082096450,141.020236500,WGS84,9,.000,1,Y,N,1,1991-02-07,NULL,414,.00000
414216,MURRAY RIVER @ D/S MILDURA WEIR (CHAFFEYS GRAVE YARD),MURRAY DS MILDURA,54,606925.000,6218761.000,UTM,-34.166504490,142.160085400,WGS84,9,43.000,9,Y,N,1,1992-05-06,NULL,414,.00000
414217,MURRAY RIVER @ CURLWAA,MURRAY @ CURLWAA,54,590531.000,6225103.000,UTM,-34.110868710,141.981581800,WGS84,9,45.000,1,Y,N,1,1992-05-06,NULL,414,.00000
414218,LINDSAY RIVER @ U/S OF LAKE WALLA WALLA,LINDSAY @U/S L WALLA,54,520086.000,6222680.000,UTM,-34.136450120,141.217851700,WGS84,9,.000,1,Y,N,1,1992-05-05,NULL,414,.00000
414219,MURRAY RIVER @ WEMEN,MURRAY R @ WEMEN,54,648915.000,6149566.000,UTM,-34.785117040,142.627589000,WGS84,9,43.000,0,Y,N,1,2002-05-14,NULL,414,.00000
414220,MURRAY R PSYCHE BEND LAGOON @ RED CLIFFS,PSYCHE BEND LAGOON,54,613543.411,6208667.357,NULL,-34.256814000,142.233203000,WGS84,1,.000,0,N,N,0,2005-04-13,2007-02-06,414,.00000
414221,LINDSAY RIVER @ LINDSAY ISLAND BRIDGE (WQ),LINDSAY RV ISL.(WQ),54,513616.000,6221529.000,UTM,-34.146935040,141.147696800,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414222,LITTLE MULLAROO CREEK @ GROUNDWATER BORE (WQ),LT MULLAROO CK (WQ),54,519288.000,6225665.000,UTM,-34.109544510,141.209130400,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414223,WALPOLLA CREEK D/S DEADMAN CREEK JUNCTION (WQ),WALPOLLA CK (WQ),54,565687.000,6224275.000,UTM,-34.120192920,141.712295200,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414224,MURRAY RIVER @ BOTTLE BEND EAST OF RED CLIFFS (WQ),MURRAY RV RED CLIFFS,54,614735.000,6203063.000,UTM,-34.307213880,142.246888400,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414225,PSYCHE BEND LAGOON @ WESTERN EDGE (WQ),PSYCHE BEND LAGOON,54,612770.000,6208698.000,UTM,-34.256621930,142.224800600,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414226,BOTTLE BEND BILLABONG EAST OF RED CLIFFS (WQ),BOTTLE BENDBILLABONG,54,614656.000,6202837.000,UTM,-34.309260300,142.246060100,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414227,INLET CREEK @ KARADOC SWAMP (WQ),INLET CK KARADOC SWP,54,620856.000,6192998.000,UTM,-34.397264740,142.314809900,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414228,MURRAY RIVER @ KARADOC (WQ),MURRAY RV KARADOC WQ,54,618178.400,6200892.100,AMG66,-34.326400000,142.284600000,AGD66,1,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414229,LINDSAY RIVER 500 M U/S MURRAY RIVER JUNCTION,LINDSAY R U/S MURRAY,54,502841.000,6231459.000,UTM,-34.057463950,141.030784800,GDA94,9,.000,NULL,N,N,1,2009-04-20,NULL,414,.00000
414230,CHALKA CREEK @ MESSENGERS REGULATOR,CHALKA CK MESSENGERS,54,637057.835,6155310.049,NULL,-34.735020000,142.497090000,WGS84,NULL,.000,NULL,N,N,1,2013-11-11,NULL,414,NULL
414231,CHALKA CREEK @ OATEYS REGULATOR,CHALKA CK OATEYS,54,631042.760,6166368.190,NULL,-34.636140000,142.429660000,WGS84,NULL,.000,NULL,y,N,1,2013-11-11,NULL,414,NULL
414600,LAKE HATTAH (WQ),LAKE HATTAH (WQ),54,623376.000,6152610.000,UTM,-34.761086780,142.348085700,WGS84,9,.000,1,N,N,0,1993-05-31,2008-09-30,414,NULL
414601,LAKE CULLULLERINE @ NORTH WEST END (WQ),LK CULLULLERINE WQ,54,554879.000,6208657.000,UTM,-34.261661700,141.596091900,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414602,WARGAN BASIN 2 @ EAST SIDE OF MERIDIAN ROAD (WQ),WARGAN BASIN 2 (WQ),54,591801.000,6208853.000,UTM,-34.257288220,141.997072600,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414603,CARDROSS BASIN SOUTH OF KOORLONG (WQ),CARDROSS BASIN (WQ),54,600295.000,6203029.000,UTM,-34.309017220,142.089991700,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414604,LAKE RUNFURLY WEST (WQ),LK RUNFURLY (WQ),54,602278.000,6217045.000,UTM,-34.182443720,142.109878700,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414605,CALLENDERS SWAMP NORTH OF NANGILOC (WQ),CALLENDERS SWAMP WQ,54,624059.000,6188695.000,UTM,-34.435680180,142.350270900,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414606,LAKE CARPUL SOUTH EAST OF ROBINVALE (WQ),LK CARPUL (WQ),54,673238.000,6155898.000,UTM,-34.724203720,142.892008900,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414607,LAKE POWELL SOUTH EAST OF ROBINVALE (WQ),LK POWELL (WQ),54,671650.000,6157250.000,UTM,-34.712286250,142.874398800,WGS84,9,.000,1,N,N,0,2004-09-30,2008-09-30,414,NULL
414701,MERBEIN WEST DRAIN @ HONOUR AVENUE,MERBEIN W. @ HONOUR,54,592867.800,6219445.400,MGA94,-34.161680000,142.007520000,GDA94,1,.000,1,N,N,0,1983-06-17,2005-02-21,414,.00000
414702,F.M.I.T. NORTH EAST DRAIN @ BRUCES BEND,FMIT NE DR BRUCES BD,54,612390.000,6213798.000,UTM,-34.210678980,142.220010800,WGS84,9,43.000,1,N,N,1,1983-06-16,NULL,414,.00000
414703,RED CLIFFS DRAIN NO 1 @ BLOUNTS ROAD (BARNET ROAD),RED CLIFFS DR NO 1,54,611424.000,6206742.000,UTM,-34.274403350,142.210437210,WGS84,9,34.000,1,Y,N,1,1983-06-17,NULL,414,.00000
414704,RED CLIFFS DRAIN NO. 5 @ WOOMERA AVENUE,RED CLIFFS NO. 5,54,613600.000,6205500.000,UTM,-34.285365950,142.234234760,WGS84,9,.000,1,N,N,0,1983-02-24,2007-02-07,414,.00000
414705,RED CLIFFS DRAIN NO. 10 U/S OUTFALL TO SOUTH EAST BASIN,RED CLIFFS NO. 10,54,613663.000,6200467.000,UTM,-34.330738260,142.235583700,WGS84,9,39.000,1,Y,N,1,1983-09-08,NULL,414,.00000
414706,MERBEIN NORTH-WEST DRAIN @ U/S OF OUTFALL TO MURRAY R,MERBEIN NW DRAIN,54,590484.000,6222471.000,UTM,-34.134605750,141.981444000,WGS84,9,34.000,1,Y,N,1,1983-09-08,NULL,414,.00000
414711,F.M.I.T. DRAIN @ U/S PSYCHE BEND LAGOON,DRAIN US PSYCHE BEND,54,612631.100,6208562.400,MGA94,-34.257860000,142.223310000,GDA94,1,.000,1,n,N,1,1983-09-07,2007-02-06,414,.00000
414712,RED CLIFFS DRAIN NO. 3 AND 4 @ WOORLANG,RED CLIFFS NO. 3 & 4,54,612068.600,6205424.800,MGA94,-34.286210000,142.217610000,GDA94,1,.000,1,N,N,1,1983-02-24,NULL,414,.00000
414714,RED CLIFFS DRAIN NO. 8 @ STEWARTS ROAD,RED CLIFFS NO. 8,54,613912.000,6201533.000,UTM,-34.321099550,142.238148800,WGS84,9,38.000,1,N,N,1,1983-09-08,NULL,414,.00000
414716,ROBINVALE NO 4 SYSTEM OUTFALL @ PETHARD ROAD,ROBINVALE NO 4,54,659613.000,6169429.000,UTM,-34.604458990,142.740714300,WGS84,9,55.000,1,Y,N,1,1991-02-26,NULL,414,.00000
414717,ROBINVALE NO 6 SYSTEM OUTFALL @ MALAYA ROAD,ROBINVALE 6 @ MALAYA,54,655946.000,6165922.000,UTM,-34.636634970,142.701383500,WGS84,9,55.000,1,Y,N,1,1991-02-26,NULL,414,.00000
414718,M.M.G.I.S. OUTFALL NO. 1 @ LAKE RANFURLEY,MMGIS OUTFALL NO. 1,54,601433.000,6217016.000,UTM,-34.182787800,142.100714000,WGS84,9,41.000,1,Y,N,1,1992-06-30,NULL,414,.00000
414719,M.M.G.I.S. OUTFALL NO. 2 @ LAKE RANFURLEY,MMGIS OUTFALL NO 2,54,602439.000,6217010.000,UTM,-34.182743500,142.111629700,WGS84,3,35.000,1,Y,N,1,1992-06-30,NULL,414,.00000
414720,M.M.G.I.S. OUTFALL NO. 3 @ LAKE RANFURLEY,MMGIS OUTFALL NO 3,54,603359.000,6217171.000,UTM,-34.181200940,142.121592300,WGS84,9,.000,1,Y,N,0,1992-06-30,2014-06-20,414,.00000
414721,NANGILOC-COLIGNAN DRAIN @ HEWETTS ROAD,NAN-COLIG DR HEWETTS,54,626742.000,6180559.000,UTM,-34.508704950,142.380673300,WGS84,9,.000,1,Y,N,1,1995-02-01,NULL,414,.00000
414722,NANGILOC-COLIGNAN DRAIN @ DOERINGS BASIN,NAN-COLIG DR DOERING,54,620830.000,6188451.000,UTM,-34.438263030,142.315168900,WGS84,9,39.000,1,Y,N,1,1996-03-05,NULL,414,.00000
414723,KULKYNE OUTFALL DRAIN @ MANSELLS PUMP,KULKYNE O/F MANSELLS,54,629092.000,6174803.000,UTM,-34.560305470,142.407139400,WGS84,9,56.000,9,Y,N,1,1996-08-14,NULL,414,.00000
414724,NANGILOC COLIGNAN DRAIN @ NANGILOC,NAN-COLIG @ NANGILOC,54,624312.000,6184855.000,UTM,-34.470270030,142.353582500,WGS84,2,49.000,0,Y,N,1,1997-10-07,NULL,414,.00000
414725,NANGILOC-COLIGNAN DRAIN @ HILLVIEW OUTFALL,NAN-COLIG DR HILLVIW,54,617604.000,6195858.000,UTM,-34.371853840,142.279046600,WGS84,9,47.000,0,Y,N,1,1998-01-22,NULL,414,.00000
414728,BROWN'S GROUP DRAINAGE AREA @ BROWN'S ROAD,BROWN'S RD DR. AREA,54,627370.000,6176096.000,UTM,-34.548736710,142.388221800,WGS84,9,.000,0,Y,N,1,2006-08-02,NULL,414,.00000
414730,PSYCHE BEND LAGOON CONNECTING DRAIN,PSYCHE BEND LAGOON,54,612593.333,6207995.928,MGA94,-34.263090000,142.222980000,GDA94,NULL,43.600,NULL,N,N,1,2013-10-11,NULL,414,NULL
414731,BUMBANG DRAIN @ MURRAY RIVER OUTFALL,BUMBANG DR O/FALL,54,664233.897,6169881.620,MGA94,-34.599650000,142.791000000,WGS84,NULL,45.320,NULL,N,N,1,2013-11-21,NULL,414,NULL
414732,TOL TOL DRAIN @ MURRAY RIVER OUTFALL,TOL TOL DR O/FALL,54,670316.898,6162695.330,MGA94,-34.663550000,142.858760000,GDA94,NULL,45.570,NULL,N,N,1,2013-10-15,NULL,414,NULL
414733,BOUNDRY BEND DRAIN OUTFALL TO MURRAY RIVER,BOUNDRY BEND DR O/F,54,698140.585,6156286.127,MGA94,-34.716300000,143.163740000,GDA94,NULL,46.120,NULL,N,N,1,2013-10-15,NULL,414,NULL
414734,BOUNDRY BEND DRAIN @ THE DAM,BOUNDRY BEND DR DAM,54,698403.385,6154407.282,MGA94,-34.733180000,143.167050000,GDA94,NULL,46.130,NULL,N,N,1,2013-10-15,NULL,414,NULL
414735,First Inlet Drain @ Lake Hawthorn,First Inlet,54,602344.400,6214792.900,MGA94,-34.202871000,142.110867000,GDA94,9,.000,NOT,N,N,1,2020-06-09,NULL,414,NULL
414736,SECOND INLET DRAIN @ LAKE HAWTHORN,Second Inlet Dr,54,601953.600,6214765.300,MGA94,-34.203153000,142.106627000,GDA94,NULL,.000,NOT,N,N,1,2020-06-09,NULL,414,NULL
414737,THIRD INLET DRAIN @ LAKE HAWTHORN,Third Inlet Dr,54,601639.000,6214094.000,MGA94,-34.209243000,142.103298000,GDA94,NULL,.000,NOT,N,N,1,2020-07-21,NULL,414,NULL
414738,Muirs Outfall @ Red Cliffs,Muirs O/F,54,613518.000,6200755.000,MGA94,-34.328276000,142.233976000,GDA94,NULL,.000,NOT,N,N,1,2020-07-31,NULL,414,NULL
414740,LMW Drain @ Kings Billabong,LMW Drain @ Kings,54,612166.700,6209885.800,MGA94,-34.246096000,142.218101000,GDA94,NULL,.000,NOT,N,N,1,2020-07-06,NULL,414,NULL
415200,WIMMERA RIVER @ HORSHAM,WIMMERA @ HORSHAM,54,602419.000,5933352.000,UTM,-36.739911200,142.147163100,WGS84,9,.000,1,Y,Y,1,1881-06-01,NULL,415,4066.00000
415201,WIMMERA RIVER @ GLENORCHY WEIR TAIL GAUGE,WIMMERA @ GLENORCHY,54,646364.636,5913914.542,UTM,-36.909300000,142.642970000,WGS84,9,.000,1,Y,Y,1,1910-08-11,NULL,415,1953.00000
415202,MACKENZIE RIVER @ WARTOOK RESERVOIR,MACKENZIE @ WARTOOK,54,626566.000,5892223.000,UTM,-37.107640890,142.424437400,WGS84,9,.000,1,Y,N,1,1916-06-02,NULL,415,80.00000
415203,MOUNT WILLIAM CREEK @ LAKE LONSDALE (TAIL GAUGE),MT. WILLIAM CK,54,640850.666,5900549.734,UTM,-37.030570000,142.583590000,WGS84,9,.000,1,Y,N,1,1899-02-01,NULL,415,1026.00000
415206,WIMMERA RIVER @ GLYNWYLLN,WIMMERA @ GLYNWYLLN,54,665612.000,5908610.000,UTM,-36.953908870,142.860089100,WGS84,9,.000,1,Y,N,1,1902-09-05,NULL,415,1357.00000
415207,WIMMERA RIVER @ EVERSLEY,WIMMERA @ EVERSLEY,54,693921.000,5882351.000,UTM,-37.185038800,143.184627400,WGS84,9,.000,1,Y,Y,1,1902-10-20,NULL,415,304.00000
415210,RICHARDSON RIVER @ BANYENA SOUTH,RICHARDSON @ BANYENA,54,662438.700,5945175.600,NULL,-36.625000000,142.816667000,WGS84,1,.000,1,N,N,0,1944-08-17,1962-07-31,415,658.00000
415211,AVON RIVER @ MITCHELLS HILL,AVON @ MITCHELLS,54,686184.200,5940082.500,MGA94,-36.666666610,143.083328000,GDA94,1,.000,1,N,N,0,1944-08-17,1955-05-31,415,544.00000
415212,WIMMERA RIVER @ JEPARIT,WIMMERA @ JEPARIT,54,587122.500,6000260.100,NULL,-36.138333330,141.968333300,NULL,1,.000,1,N,N,0,1960-08-02,1960-10-14,415,.00000
415214,FYANS CREEK @ LAKE BELLFIELD,FYANS @ BELLFIELD,54,636914.067,5885184.292,UTM,-37.169610000,142.542150000,WGS84,9,.000,1,Y,N,1,1960-05-04,NULL,415,101.00000
415215,Fyans Creek @ Stawell Diversion Weir,Fyans Ck @Stawell DW,54,636378.677,5875227.740,NULL,-37.259405000,142.537942000,NULL,NULL,.000,NULL,N,N,1,2019-10-01,NULL,415,NULL
415216,WIMMERA RIVER @ ANTWERP,WIMMERA @ ANTWERP,54,591895.500,5983570.700,NULL,-36.288333330,142.023333300,NULL,1,.000,1,N,N,0,1960-08-03,1987-04-27,415,.00000
415217,FYANS CREEK @ GRAMPIANS ROAD BRIDGE,FYANS @ GRAMPIANS,54,636199.491,5876178.628,UTM,-37.250863000,142.535748000,WGS84,9,.000,1,N,N,1,1960-11-11,NULL,415,34.00000
